0.19261334066786906,0.04839583273912315,6.0
0.5085189313298135,0.03382803897626575,6.0
0.8245104233822997,0.017468613054246934,6.0
1.1405837782783095,-0.00013725270398950296,6.0
1.4567349574708273,-0.018444365975500008,6.0
1.772959922412836,-0.036907534437340836,6.0
2.0892546345573186,-0.05498156576656833,6.0
2.4056150553572606,-0.07212126764023893,6.0
2.7220371462656434,-0.08778144773540884,6.0
3.0385168687354507,-0.10141691372913442,6.0
3.355050184219666,-0.11248247329847201,6.0
3.671633054171274,-0.12043293412047802,6.0
3.9882614400432557,-0.12472310387220865,6.0
4.304931303288598,-0.12480779023072038,6.0
4.621638605360279,-0.12014180087306942,6.0
4.938378740356194,-0.11026653942160207,6.0
5.255138636152318,-0.09601561696938146,6.0
5.571898715100096,-0.07921558898140257,6.0
5.888639232885871,-0.061718449175204575,6.0
6.205340445195982,-0.045376191268326656,6.0
6.521982607716776,-0.03204080897830791,6.0
6.838545976134593,-0.023564296022687534,2.5
7.155010806135772,-0.02179864611900466,2.5
7.471357353406659,-0.028595852984798418,2.5
7.7875658736335955,-0.04580791033760795,2.5
8.103616934182671,-0.07526680322181913,2.5
8.419606004693643,-0.11142822078104767,2.5
8.735914482311234,-0.13039237654137856,2.5
9.052967492447259,-0.10545229295240825,2.5
9.367469487840733,-0.012689954357883651,2.5
9.64909993583548,0.15155512055308054,2.5
9.855704208772726,0.38197953210820834,2.5
9.966225884206633,0.6685358319250819,2.5
10.00720771040071,0.9905886929465177,2.5
10.01169681482473,1.3260559671336962,2.5
10.007171764936997,1.656883234339716,2.5
9.999440021781286,1.9806907406823993,2.5
9.989037992103574,2.2989112749066414,2.5
9.97650208264984,2.612977625757336,2.5
9.962368700166055,2.924322581979378,2.5
9.947174251398199,3.2343789323176586,6.0
9.931455143092247,3.544579465517073,6.0
9.915747695179245,3.8563566133494387,6.0
9.900473940324288,4.1706728714027435,6.0
9.885716612519534,4.487095577876215,6.0
9.871495770599717,4.804934357880403,6.0
9.857831473399564,5.123498836525858,6.0
9.844743779753804,5.442098638923134,6.0
9.832252748497167,5.76004339018278,2.5
9.820378438464378,6.076642715415349,2.5
9.809140908490171,6.391206239731387,2.5
9.798559458835298,6.703044082958276,2.5
9.786050386017509,7.013163957760779,2.5
9.760605895832212,7.328067489791776,2.5
9.709507132615713,7.655126144241725,2.5
9.619281187884061,7.983656393521491,2.5
9.475188127626035,8.272637131384121,2.5
9.262403269914833,8.478211366620675,2.5
8.978209794646084,8.579523729556453,2.5
8.649439598126676,8.611853319317534,2.5
8.307098432837616,8.61853700622352,2.5
7.969809457194922,8.625780396252871,2.5
7.638347113445642,8.635095475191434,2.5
7.31209750595231,8.646073469477688,2.5
6.990446739077436,8.658305605550115,2.5
6.672780917183545,8.671383109847191,6.0
6.358486144633162,8.684897208807401,6.0
6.046948525788803,8.698439128869229,6.0
5.737554165012993,8.71160009647115,6.0
5.429689166668246,8.723971338051648,6.0
5.122739635117089,8.735144080049206,6.0
4.816091674722045,8.744709548902302,6.0
4.509131389845626,8.752258971049418,6.0
4.201244884850361,8.757383572929035,6.0
3.8918785493270898,8.75972948702605,6.0
3.5809486385523988,8.759370785933859,6.0
3.2685919108591546,8.756582370066862,6.0
2.954946395567518,8.751640297418016,6.0
2.640150121997657,8.744820625980273,6.0
2.3243411194697448,8.7363994137466,6.0
2.0076574173039394,8.726652718709952,6.0
1.6902370448204154,8.715856598863281,6.0
1.3722180313393326,8.704287112199554,6.0
1.0537384061808612,8.692220316711724,6.0
0.7349361986651716,8.679932270392749,6.0
0.4159494381124231,8.667699031235587,6.0
0.09691615384279088,8.6557966572332,6.0
-0.22202562482356605,8.644501206378541,6.0
-0.5407378685664772,8.634088736664573,6.0
-0.8590825480657723,8.624835306084249,6.0
-1.1769216340012911,8.61701697263053,6.0
-1.494149662656081,8.6108693678002,6.0
-1.8108232800216897,8.606426882306465,6.0
-2.127049476954048,8.60366140943375,6.0
-2.4429352599920158,8.60254482299792,6.0
-2.758587635674458,8.603048996814831,6.0
-3.0741136105402305,8.605145804700344,6.0
-3.3896201911282016,8.60880712047032,6.0
-3.7052143839772285,8.614004817940616,6.0
-4.021003195626169,8.620710770927092,6.0
-4.337093632613887,8.628896853245607,6.0
-4.653592701479247,8.63853493871202,6.0
-4.970607408761108,8.649596901142191,6.0
-5.288244760998331,8.66205461435198,6.0
-5.606611764729775,8.675879952157246,6.0
-5.925814734939844,8.691043900488609,6.0
-6.245864948632054,8.707395426222126,6.0
-6.566582655637381,8.7245382368674,6.0
-6.887765230286068,8.742046670128962,6.0
-7.209210046908362,8.759495063711359,6.0
