4.614,0.598,6,3
5.109,0.67,6,3
5.604,0.741,6,3
6.099,0.812,6,3
6.594,0.884,5.5,3
7.089,0.955,5,3
7.119,0.96,4.5,3
7.447,1.233,4.5,1.3
7.7454,1.5599,2.5,1.2
7.9209,1.7319,2.5,1.2
8.0964,1.9039,2.5,1.2
8.2407,2.1071,2.3,1.35
8.385,2.3104,2.1,1.5
8.5203,2.519,2.55,1.625
8.6555,2.7276,3,1.75
8.7027,2.9707,3.2,1.75
8.75,3.2139,3.4,1.75
8.7778,3.4622,3.95,1.75
8.8055,3.7104,4.5,1.75
8.8277,3.959,4.5,1.675
8.85,4.2077,4.5,1.6
8.8475,4.4575,4.1,1.55
8.8449,4.7073,3.7,1.5
8.7353,4.928,3.3,1.35
8.6257,5.1486,2.9,1.2
8.5139,5.3708,2.7,1.35
8.4021,5.5931,2.5,1.5
8.2187,5.7623,2.25,1.3
8.0352,5.9315,2,1.1
7.8224,6.0584,2,1.05
7.6095,6.1854,2,1
7.3663,6.1693,2,1.025
7.1231,6.1532,2,1.05
6.9292,6.0037,2,1.2
6.7354,5.8542,2,1.35
6.6682,5.6143,2.25,1.4
6.601,5.3745,2.5,1.45
6.5842,5.1262,2.5,1.3
6.5675,4.8779,3,1.15
6.5077,4.639,3.5,1.15
6.4479,4.4,2.3,1.1
6.3391,3.9155,2.1,1
6.1136,3.818,2.1,1
5.888,3.7204,2.1,1
5.6468,3.6685,2.1,1
5.4056,3.6167,2.1,1
5.1618,3.6538,2.1,1
4.9181,3.6909,2.1,1
4.7126,3.831,2.1,1.25
4.507,3.971,2.1,1.5
4.334,4.1494,2.55,1.75
4.1611,4.3278,3,2
4.0138,4.5278,3,2
3.8666,4.7278,3,2
3.7499,4.9391,3.5,2
3.6331,5.1505,3.5,2
3.4939,5.3556,3.5,2
3.3548,5.5607,3.5,2
3.2073,5.7585,3,2
3.0599,5.9563,3,2
2.8811,6.1297,2.75,1.75
2.7024,6.3032,2.5,1.5
2.5127,6.4626,2.75,1.5
2.323,6.6219,3,1.5
2.0846,6.6948,3.5,1.5
1.8463,6.7677,4,1.5
1.3799,6.9125,5,2.95
0.8884,6.9869,6,2
0.3903,7.0167,6,2
-0.1097,7.0167,6,2
-0.6072,7.0619,6,2
-1.107,7.0667,5.7,2
-1.6054,7.041,5.5,2
-2.1039,7.0167,5,2
-2.6039,7.0167,4.7,2
-3.1039,7.0167,4.5,2
-3.6039,7.0167,4.3,2
-4.1039,7.0167,4,2
-4.6012,6.9667,3.8,2
-5.1012,6.9667,3.5,2
-5.5958,6.9135,3.3,2
-6.0911,6.8667,3.3,1.25
-6.5881,6.8272,3,1.2
-6.8102,6.7191,3,1.2
-7.0322,6.6109,3,1.2
-7.2163,6.4467,3,1.1
-7.4004,6.2826,3,1
-7.4489,6.0382,3,1
-7.4974,5.7938,2.5,1
-7.4475,5.5612,2.6,1
-7.3976,5.3286,2.7,1
-7.2361,5.1384,2.85,1.425
-7.0746,4.9483,3,1.85
-6.8744,4.8038,3.25,1.925
-6.6742,4.6593,3.5,2
-6.4265,4.638,3.85,2
-6.1788,4.6167,4.2,2
-5.6805,4.5892,5,1.8
-5.1833,4.5458,5,1.8
-4.6851,4.5167,5,1.8
-4.1856,4.5247,5,1.8
-3.6882,4.5667,5,1.8
-3.1902,4.5991,5,1.8
-2.6913,4.6167,5,1.8
-2.1913,4.6167,5,1.8
-1.6913,4.6167,5,1.8
-1.1929,4.5908,3.5,1.5
-0.948,4.543,3.25,1.425
-0.7031,4.4952,3,1.35
-0.4551,4.4657,2.75,1.2
-0.2072,4.4363,2.5,1.05
0.0421,4.4239,2.25,0.975
0.2913,4.4115,2,0.9
0.5278,4.3434,2,0.875
0.7643,4.2752,2,0.85
0.8774,4.0591,2,0.85
0.9905,3.8429,2,0.85
0.9079,3.6277,2,0.85
0.8252,3.4126,2,0.85
0.6008,3.3047,2.25,1.175
0.3765,3.1969,2.5,1.5
0.1298,3.1589,2.75,1.5
-0.117,3.1208,3,1.5
-0.364,3.0868,3.25,1.5
-0.611,3.0528,3.5,1.5
-0.8478,2.9769,3.9,1.5
-1.0847,2.901,4.3,1.5
-1.3228,2.8287,4.65,1.65
-1.5608,2.7564,5,1.8
-1.8067,2.7145,5,1.8
-2.0525,2.6726,5,1.8
-2.2972,2.6244,5,1.8
-2.5418,2.5762,5,1.8
-2.7805,2.5065,5,1.8
-3.0192,2.4368,5,1.8
-3.2641,2.3887,5,1.8
-3.509,2.3405,5,1.8
-3.751,2.2796,5,1.8
-3.993,2.2187,5,1.8
-4.2378,2.1713,5,1.9
-4.4826,2.1238,5,2
-4.7279,2.0781,5,2.025
-4.9731,2.0325,5,2.05
-5.2183,1.987,5,1.775
-5.4636,1.9414,5,1.5
-5.7073,1.8866,4.75,1.375
-5.9511,1.8317,4.5,1.25
-6.1907,1.7637,4.25,1.25
-6.4304,1.6957,4,1.25
-6.6601,1.5972,3.75,1.25
-6.8899,1.4988,3.5,1.25
-7.1174,1.3973,3.25,1.075
-7.3449,1.2959,3,0.9
-7.5602,1.1713,2.75,0.825
-7.7754,1.0468,2.5,0.75
-7.8876,0.8326,2.25,0.8
-7.9998,0.6184,2,0.85
-7.9731,0.3722,2,0.8
-7.9464,0.1261,2,0.75
-7.7944,-0.0708,2,0.875
-7.6425,-0.2678,2,1
-7.428,-0.3872,2.25,1.15
-7.2135,-0.5066,2.5,1.3
-6.798,-0.799,4,5
-6.276,-0.971,6,3
-5.781,-0.9,6,3
-5.286,-0.828,6,3
-4.791,-0.757,6,3
-4.296,-0.686,6,3
-3.801,-0.614,6,3
-3.306,-0.543,6,3
-2.811,-0.472,6,3
-2.316,-0.4,6,3
-1.821,-0.329,6,3
-1.326,-0.258,6,3
-0.831,-0.186,6,3
-0.336,-0.115,6,3
0.159,-0.044,6,3
0.654,0.028,6,3
1.149,0.099,6,3
1.644,0.17,6,3
2.139,0.242,6,3
2.634,0.313,6,3
3.129,0.384,6,3
