-3.9551,5.2148,4.000,1.800
-3.5537,5.2301,4.500,1.800
-3.1596,5.2491,4.500,1.800
-2.7015,5.3025,5.000,1.800
-2.3099,5.3161,5.000,1.800
-1.9665,5.3517,5.000,1.800
-1.6246,5.3768,5.000,1.800
-1.3952,5.4410,5.000,1.800
-1.2666,5.4103,3.500,1.500
-1.0012,5.4587,3.250,1.425
-0.6667,5.4693,3.000,1.350
-0.2804,5.4698,2.750,1.200
0.1215,5.4191,2.500,1.050
0.5890,5.3262,2.250,0.975
0.9776,5.1530,2.000,0.900
1.3538,4.9659,2.000,0.875
1.6424,4.6676,2.000,0.850
1.6903,4.2237,2.000,0.850
1.6872,3.8087,2.000,0.850
1.5559,3.4417,2.250,1.175
1.5227,3.0979,2.500,1.500
1.2399,2.7062,2.750,1.500
0.8377,2.4715,3.000,1.500
0.3137,3.2714,3.500,1.500
-0.1059,3.3368,4.000,1.500
-0.4912,3.3221,4.200,1.500
-0.9178,3.3424,4.700,1.500
-1.0553,3.3715,5.000,1.650
-1.2379,3.3781,5.000,1.800
-1.4800,3.3809,5.000,1.800
-1.6473,3.3833,5.000,1.800
-1.8915,3.4069,5.000,1.800
-2.0083,3.3708,5.000,1.800
-2.2293,3.3578,5.000,1.800
-2.5169,3.3309,5.000,1.800
-2.7538,3.3508,5.000,1.800
-3.0498,3.3101,4.700,1.800
-3.3695,3.3171,4.500,1.800
-3.6603,3.3017,4.500,1.800
-3.8632,3.2360,4.300,1.800
-4.1195,3.1931,4.300,1.800
-4.3163,3.1566,4.300,1.800
-4.5616,3.1156,4.300,1.800
-4.7399,3.0516,4.300,1.800
-4.9437,3.0153,4.000,1.500
-5.2511,2.9162,4.000,1.400
-5.5217,2.8850,3.800,1.250
-5.8387,2.7972,3.700,1.250
-6.3421,2.6657,3.600,1.250
-6.7937,2.4957,3.500,1.250
-7.2353,2.3567,3.300,1.250
-7.6235,2.1767,3.250,1.075
-7.9810,1.9422,3.000,0.900
-8.2855,1.6684,2.750,0.825
-8.5762,1.3291,2.500,0.750
-8.7969,1.0024,2.250,0.800
-8.8392,0.6494,2.000,0.850
-8.8820,0.2274,2.000,0.800
-8.7790,-0.2148,2.000,0.750
-8.5280,-0.7314,2.000,0.875
-8.1828,-1.0343,2.000,1.000
-7.6609,-1.1884,2.250,1.150
-7.1678,-1.4284,2.500,1.300
-6.5953,-1.4572,4.000,5.000
-6.1143,-1.3637,6.000,3.000
-5.6193,-1.2927,6.000,3.000
-5.1243,-1.2207,6.000,3.000
-4.6293,-1.1497,6.000,3.000
-4.1343,-1.0787,6.000,3.000
-3.6393,-1.0067,6.000,3.000
-3.1674,-0.9357,6.000,3.000
-2.6724,-0.8647,6.000,3.000
-2.1774,-0.7927,6.000,3.000
-1.7055,-0.7217,6.000,3.000
-1.2105,-0.6507,6.000,3.000
-0.7155,-0.5787,6.000,3.000
-0.2205,-0.5077,6.000,3.000
0.2745,-0.4367,6.000,3.000
0.7926,-0.3878,6.000,3.000
1.1490,-0.4092,6.000,3.000
1.4130,-0.3844,6.000,3.000
1.6655,-0.2872,6.000,3.000
1.9196,-0.2410,6.000,3.000
2.2892,-0.3103,6.000,3.000
2.6241,-0.2431,6.000,3.000
2.9574,-0.1721,5.600,3.000
3.2907,-0.2166,5.300,3.000
3.7164,-0.1446,5.000,3.000
