0.2342,3.1320,2.782,1.154
0.3988,3.2456,2.710,1.050
0.5140,3.4046,2.652,0.981
0.6055,3.5819,2.612,0.941
0.6403,3.7759,2.588,0.922
0.6413,3.9757,2.581,0.920
0.5514,4.1534,2.593,0.933
0.4364,4.3170,2.621,0.964
0.2734,4.4270,2.665,1.021
0.0957,4.5187,2.725,1.108
-0.0880,4.5966,2.798,1.230
-0.2848,4.6279,2.882,1.385
-0.5084,4.6522,2.989,1.564
-0.8357,4.6758,3.161,1.751
-1.2682,4.7033,3.403,1.928
-1.7546,4.7141,3.675,2.080
-2.2597,4.7061,3.927,2.193
-2.7883,4.6940,4.131,2.261
-3.3318,4.6814,4.248,2.280
-3.8787,4.6688,4.256,2.249
-4.4231,4.6563,4.148,2.169
-4.9537,4.6456,3.944,2.045
-5.4589,4.6581,3.682,1.885
-5.9237,4.6767,3.409,1.704
-6.3163,4.7462,3.172,1.518
-6.6216,4.8186,2.999,1.345
-6.8224,4.8845,2.892,1.198
-7.0062,4.9581,2.802,1.085
-7.1597,5.0863,2.725,1.005
-7.3103,5.2179,2.659,0.955
-7.4050,5.3930,2.611,0.926
-7.4845,5.5760,2.578,0.912
-7.5001,5.7727,2.561,0.907
-7.4857,5.9713,2.562,0.911
-7.4180,6.1584,2.580,0.923
-7.3296,6.3378,2.612,0.947
-7.2014,6.4909,2.662,0.989
-7.0612,6.6335,2.725,1.054
-6.8895,6.7301,2.801,1.145
-6.6995,6.7925,2.889,1.262
-6.4953,6.8571,2.993,1.400
-6.2043,6.9380,3.154,1.550
-5.8392,7.0422,3.374,1.705
