4.2137,-0.0021,1.5,1.7
4.7027,0.0564,1.5,1.7
5.2125,0.1284,1.5,1.7
5.715,0.1808,1.5,1.7
6.1988,0.2481,1.5,1.7
6.7399,0.3459,1.5,1.7
7.206,0.4769,1.5,1.7
7.7027,0.6638,1.5,1.7
8.0746,0.9789,1.5,1.7
8.3634,1.1902,1.5,1.7
8.616,1.3815,1.5,1.7
8.8102,1.5853,1.5,1.7
8.9261,1.8145,1.5,1.7
9.0685,2.0505,1.5,1.7
9.119,2.2167,1.5,1.7
9.1868,2.4735,1.5,1.7
9.234,2.7166,1.5,1.7
9.2813,2.9598,1.5,1.7
9.3091,3.2081,1.5,1.7
9.3368,3.4563,1.5,1.7
9.359,3.7049,1.5,1.7
9.3813,3.9536,1.5,1.7
9.3788,4.2034,1.5,1.7
9.3762,4.6149,1.5,1.7
9.3388,5.0467,1.5,1.7
9.2783,5.442,1.5,1.7
9.1597,5.7565,1.5,1.7
9.1071,6.0248,1.5,1.7
8.9763,6.2532,1.5,1.7
8.7797,6.528,1.5,1.7
8.4343,6.7296,1.5,1.7
8.0262,6.803,1.5,1.7
7.6116,6.8056,1.5,1.7
7.3295,6.7573,1.5,1.7
7.0887,6.6334,1.5,1.7
6.937,6.501,1.5,1.7
6.7637,6.3161,1.5,1.7
6.5265,6.0094,1.5,1.7
6.3532,5.6444,1.5,1.7
6.286,5.395,1.5,1.7
6.3026,5.1281,1.5,1.7
6.3006,4.7835,1.5,1.7
6.3717,4.3895,1.5,1.7
6.4759,3.9428,1.5,1.7
6.5081,3.578,1.5,1.7
6.4318,3.3194,1.5,1.7
6.2872,3.1208,1.5,1.7
6.0526,3.043,1.5,1.7
5.7943,2.9557,1.5,1.7
5.4623,2.9889,1.5,1.7
5.1311,2.9614,1.5,1.7
4.7886,3.1238,1.5,1.7
4.4922,3.2831,1.5,1.7
4.2442,3.4466,1.5,1.7
4.045,3.6938,1.5,1.7
3.8324,3.8557,1.5,1.7
3.7519,4.2253,1.5,1.7
3.6904,4.4945,1.5,1.7
3.7048,4.7902,1.5,1.7
3.7366,5.2622,1.5,1.7
3.8211,5.6552,1.5,1.7
3.7974,6.1011,1.5,1.7
3.56,6.417,1.5,1.7
3.1734,6.4721,1.5,1.7
2.795,6.591,1.5,1.7
2.4422,6.6225,1.5,1.7
2.1339,6.6536,1.5,1.7
1.8608,6.6468,1.5,1.7
1.4683,6.7143,1.5,1.7
1.2185,6.7165,1.5,1.7
0.8466,6.7265,1.5,1.7
0.479,6.7561,1.5,1.7
0.0473,6.7622,1.5,1.7
-0.4169,6.7327,1.5,1.7
-0.8427,6.7437,1.5,1.7
-1.3066,6.7571,1.5,1.7
-1.7506,6.7244,1.5,1.7
-2.1743,6.7288,1.5,1.7
-2.6213,6.6936,1.5,1.7
-3.0519,6.719,1.5,1.7
-3.4507,6.6761,1.5,1.7
-3.9579,6.5733,1.5,1.7
-4.5105,6.5661,1.5,1.7
-4.973,6.5278,1.5,1.7
-5.4738,6.4465,1.5,1.7
-5.891,6.4489,1.5,1.7
-6.391,6.382,1.5,1.7
-6.8122,6.2999,1.5,1.7
-7.2308,6.196,1.5,1.7
-7.5249,6.0611,1.5,1.7
-7.7007,5.8427,1.5,1.7
-7.8793,5.6904,1.5,1.7
