-1.8589051855759744,-0.18579296372373877
-1.7401203878804952,-0.17021723041613235
-1.6122314823302257,-0.15555058715068792
-1.4791828171113466,-0.14641519635402264
-1.3449187404100347,-0.14743322045275342
-1.2133836004124714,-0.16322682187349735
-1.0885217453048346,-0.1984181630428714
-0.9736017579695394,-0.25623693416800397
-0.8654317296311833,-0.326600429706142
-0.7572312066402941,-0.39203179149551154
-0.6436360873419847,-0.4395304995904754
-0.5240776849011544,-0.47111237979736237
-0.3989739625880597,-0.49188285072626553
-0.26874288367295746,-0.5069473309872783
-0.13380241142610522,-0.5214112391904944
0.005050398367092828,-0.5395233674258235
0.14172016580712524,-0.55356000828158
0.266216060886632,-0.5469949965367188
0.36868142246485813,-0.5034307380985631
0.4478904247945218,-0.4192550044638328
0.5137770124483183,-0.30738719320364094
0.5770157493751242,-0.18184382505915364
0.6482607505029739,-0.05663949821997528
0.7343741346855397,0.05456770047146239
0.8340099446423425,0.13889138124807096
0.9447497024484006,0.18354607038313056
1.0640077866425075,0.1811793273033072
1.1885787705361708,0.14458560089658581
1.315113591038986,0.0912282692316395
1.4404272063167771,0.0378174748412924
1.5635700825327405,-0.009202772942832735
1.6852081531115755,-0.050807182193961624
1.8060432479075208,-0.08813530831645278
1.9267771967748153,-0.12232670671466442
2.048111829567697,-0.1545209327929548
2.1707472243108468,-0.18585101997419956
2.295076879191088,-0.21630861893929665
2.4208396509666357,-0.24344818021264933
2.547690200419177,-0.2645106965413114
2.6752831883303987,-0.2767371606723366
2.8032560822204755,-0.2777282944257577
2.9311093445355114,-0.26795133265982146
3.05827791598855,-0.24924440035034878
3.184201246488091,-0.2234535651851218
3.308678268740657,-0.19238109594444422
3.4321057091513487,-0.15775642701699139
3.554936773203451,-0.12130211145543722
3.6776246663802468,-0.08474070231245566
3.800622594165024,-0.049794752640720814
3.92438373141212,-0.01818669761292152
4.049225524391406,0.008883398938133209
4.175018062721053,0.031937190785967295
4.301539401231294,0.051850541067418945
4.428567594752365,0.06949931291932647
4.5558806981145015,0.0857593694785288
4.68325676614794,0.10150657388186425
4.8105094203295184,0.11747810656087725
4.937623807552437,0.13374233007875513
5.064636715426216,0.15016624772174134
5.191584941939729,0.16661682230456748
5.318505285081848,0.18296101664196465
5.445434542841441,0.1990657935486638
5.572409513207383,0.21479811583939648
5.699466984320179,0.23002494359031556
5.8266356481270085,0.24461098553282226
5.9539214552175705,0.258414626607162
6.08132639283298,0.2712931496474833
6.208852448214359,0.2831038374879351
6.336500231209659,0.2937162398054917
6.464245952388927,0.3032172023367162
6.5920448908548215,0.311879983113023
6.719851646992402,0.3199838847159089
6.847620821186741,0.32780820972687075
6.975307013822896,0.3356322607274052
7.102884656676352,0.3436410761626001
7.230439954925607,0.35148840428113515
7.358098238102806,0.35864202435357756
7.485984877314103,0.36456951803767723
7.614225243665647,0.36873846699118357
7.742941864685391,0.3706138601629014
7.872036004390396,0.3694589435408818
8.001033158612962,0.3641943463579654
8.129422334826414,0.35370742860371013
8.256692540504075,0.3368855502676745
8.382332783119264,0.3126160713394171
8.505832070145312,0.27978635180849565
8.6266795832612,0.2375458422570453
8.744365224256446,0.18612739195886502
8.858379080963408,0.12604374969504095
8.96821124121468,0.05780766460302757
9.073351792842857,-0.01806811417972308
9.173290823680542,-0.10107083751575568
9.26826107454203,-0.18973838023591943
9.366440142803418,-0.2724522499568258
9.480796943006741,-0.3314538848528446
9.616437465526623,-0.3543276379399394
9.759315007927263,-0.34176983771662967
9.892549064770474,-0.29641684042883926
9.999259130618068,-0.22090500232249224
10.063453673656234,-0.1180478881335428
10.087778043074845,0.005625851317452878
10.092561389298295,0.14006246656943644
10.097947866967422,0.27538599694575594
10.109947877190926,0.40679293397806404
10.123201783206493,0.5335603535648046
10.132027718763542,0.6550809763038719
10.131447359569346,0.7708316712940897
10.120374311460724,0.8807548094887572
10.09906049393036,0.9849528334426588
10.06775905073329,1.0835283321408513
10.026723125624544,1.1765838945683917
9.976205862359148,1.264222109710335
9.916460404692135,1.3465455665517414
9.84773989637853,1.4236568540776655
9.770297481173365,1.4956585612731648
9.68438630283167,1.5626532771232955
9.590259505108474,1.6247435906131131
9.488170231758806,1.6820320907276773
9.378371626537692,1.7346213664520427
9.261116833200168,1.7826140067712668
9.136658995501255,1.826112600670406
9.005251257195997,1.865219737134517
8.86714676203941,1.9000380051486572
8.722598653786521,1.9306699936978826
8.571860076192376,1.9572182917672512
8.415184173011987,1.9797854883418182
8.252824088000395,1.99847417240664
8.085032964912621,2.0133869329467755
7.912063947503702,2.02462635894728
7.73417017952866,2.03229503939321
7.5516048047425315,2.0364955632696233
7.364620966900343,2.037330519561575
7.173471809757124,2.0349024972541248
6.978410477067901,2.029314085332326
6.779690112587706,2.0206678727812375
6.577563860071566,2.0090664485859158
6.372284863274522,1.9946124017314173
6.164106265951587,1.9774083212027982
5.953281211857798,1.9575567959851157
5.740062844748184,1.9351604150634272
5.524704308377773,1.9103217674227881
5.307458746501602,1.8831434420482573
5.08857930287469,1.8537280279248893
4.868319121252071,1.8221781140377422
4.646931345388773,1.7885962893718714
4.4246691190398275,1.7530851429123355
4.201785585960267,1.7157472636441902
3.9785338899051106,1.6766852405524917
3.755167174629395,1.6360016626222975
3.5319385838881487,1.5937991188386644
3.3091012614363997,1.5501801981866485
3.0869083510291815,1.5052474896513073
2.8656129964215227,1.459103582217698
2.645468341368447,1.4118510648708757
